ipa,external_version_id,bundle_id,app_version,app_build,build_timestamp,release_channel,sentry_release,bundle_member,hbc_version,react_renderer,rn_guess,confidence,has_virtual_view_mode_export,has_react_native_version_export,has_unstable_enable_logbox_export,has_experimental_layout_conformance_export,has_register_callable_module_export,has_dev_menu_export,has_set_up_dom,has_use_animated_value_export,has_segmented_control_ios_export,has_date_picker_android_export,has_picker_ios_export,has_status_bar_ios_export,has_root_tag_context_export,has_unstable_root_tag_context_export,has_platform_color_export,has_dynamic_color_ios_export,has_pressable_export,has_color_android_export,has_check_box_export,has_tv_event_handler_export,has_use_window_dimensions_export,has_native_dialog_manager_android_export,has_turbo_module_registry_export,has_virtualized_section_list_export,has_app_registry_marker,has_batched_bridge_marker,has_native_modules_marker,has_style_sheet_marker,cryptid,notes
ipas/mattermost/mattermost_016_836846653_836846653.ipa,836846653,com.mattermost.rn,1.33.0,310,2020-07-10T14:27:20,,,Payload/Mattermost.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_017_836863302_836863302.ipa,836863302,com.mattermost.rn,1.33.1,311,2020-07-15T13:52:12,,,Payload/Mattermost.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_018_837338343_837338343.ipa,837338343,com.mattermost.rn,1.34.0,318,2020-08-11T12:57:32,,,Payload/Mattermost.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_019_837547978_837547978.ipa,837547978,com.mattermost.rn,1.34.1,320,2020-08-27T10:45:46,,,Payload/Mattermost.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_020_837781672_837781672.ipa,837781672,com.mattermost.rn,1.35.0,325,2020-09-10T13:42:52,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_021_837891946_837891946.ipa,837891946,com.mattermost.rn,1.35.1,326,2020-09-21T13:33:54,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_022_838236258_838236258.ipa,838236258,com.mattermost.rn,1.36.0,330,2020-10-05T14:28:42,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_023_839117366_839117366.ipa,839117366,com.mattermost.rn,1.37.0,334,2020-11-12T17:31:46,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_024_839690944_839690944.ipa,839690944,com.mattermost.rn,1.38.0,337,2020-12-11T11:39:20,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_025_839734017_839734017.ipa,839734017,com.mattermost.rn,1.38.1,338,2020-12-18T16:40:02,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_026_840045175_840045175.ipa,840045175,com.mattermost.rn,1.39.0,341,2021-01-11T15:35:04,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_027_840646740_840646740.ipa,840646740,com.mattermost.rn,1.40.0,345,2021-02-25T11:53:34,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_028_840938929_840938929.ipa,840938929,com.mattermost.rn,1.41.0,347,2021-03-15T11:05:08,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_029_841259138_841259138.ipa,841259138,com.mattermost.rn,1.41.1,349,2021-04-07T12:14:00,,,Payload/Mattermost.app/main.jsbundle,,,0.63.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers are still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_030_841478527_841478527.ipa,841478527,com.mattermost.rn,1.42.0,353,2021-04-15T16:28:10,,,Payload/Mattermost.app/main.jsbundle,,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_031_842202627_842202627.ipa,842202627,com.mattermost.rn,1.43.0,356,2021-05-11T11:37:44,,,Payload/Mattermost.app/main.jsbundle,,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_032_842673385_842673385.ipa,842673385,com.mattermost.rn,1.44.0,359,2021-06-14T14:04:22,,,Payload/Mattermost.app/main.jsbundle,,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_033_842861319_842861319.ipa,842861319,com.mattermost.rn,1.44.1,360,2021-06-25T12:40:44,,,Payload/Mattermost.app/main.jsbundle,,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_034_843112423_843112423.ipa,843112423,com.mattermost.rn,1.45.0,363,2021-07-12T17:40:02,,,Payload/Mattermost.app/main.jsbundle,,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_035_843190711_843190711.ipa,843190711,com.mattermost.rn,1.45.1,364,2021-07-20T09:59:52,,,Payload/Mattermost.app/main.jsbundle,,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_036_843629408_843629408.ipa,843629408,com.mattermost.rn,1.46.0,368,2021-08-13T12:21:12,,,Payload/Mattermost.app/main.jsbundle,,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_037_844637735_844637735.ipa,844637735,com.mattermost.rn,1.47.0,374,2021-10-10T08:35:16,,,Payload/Mattermost.app/main.jsbundle,,,0.65.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker RootTagContext is present and the older unstable_RootTagContext name is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_038_844797146_844797146.ipa,844797146,com.mattermost.rn,1.47.1,375,2021-10-19T12:54:26,,,Payload/Mattermost.app/main.jsbundle,,,0.65.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker RootTagContext is present and the older unstable_RootTagContext name is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_039_844924001_844924001.ipa,844924001,com.mattermost.rn,1.47.2,377,2021-10-24T13:31:00,,,Payload/Mattermost.app/main.jsbundle,,,0.65.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker RootTagContext is present and the older unstable_RootTagContext name is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_040_845352575_845352575.ipa,845352575,com.mattermost.rn,1.48.0,380,2021-11-11T12:27:16,,,Payload/Mattermost.app/main.jsbundle,,,0.66.x,medium,false,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index markers PickerIOS and StatusBarIOS, removed in 0.66, are absent; DatePickerAndroid is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_041_845982448_845982448.ipa,845982448,com.mattermost.rn,1.48.1,381,2021-12-03T02:20:12,,,Payload/Mattermost.app/main.jsbundle,,,0.66.x,medium,false,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index markers PickerIOS and StatusBarIOS, removed in 0.66, are absent; DatePickerAndroid is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_042_846445384_846445384.ipa,846445384,com.mattermost.rn,1.48.2,382,2022-01-06T06:49:16,,,Payload/Mattermost.app/main.jsbundle,,,0.66.x,medium,false,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index markers PickerIOS and StatusBarIOS, removed in 0.66, are absent; DatePickerAndroid is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_043_847220233_847220233.ipa,847220233,com.mattermost.rn,1.49.0,385,2022-02-15T17:26:30,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_044_847357579_847357579.ipa,847357579,com.mattermost.rn,1.49.1,386,2022-02-23T11:39:58,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_045_847756971_847756971.ipa,847756971,com.mattermost.rn,1.50.0,387,2022-03-09T12:18:40,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_046_848328963_848328963.ipa,848328963,com.mattermost.rn,1.51.0,391,2022-04-11T12:21:48,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_047_848522334_848522334.ipa,848522334,com.mattermost.rn,1.51.1,392,2022-04-22T08:23:56,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_048_848841259_848841259.ipa,848841259,com.mattermost.rn,1.51.2,397,2022-05-05T11:56:48,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_049_849155644_849155644.ipa,849155644,com.mattermost.rn,1.52.0,398,2022-05-05T12:50:22,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_050_850129561_850129561.ipa,850129561,com.mattermost.rn,1.53.0,404,2022-06-03T09:11:24,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_051_850830038_850830038.ipa,850830038,com.mattermost.rn,1.54.0,410,2022-06-30T06:45:06,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_052_851600319_851600319.ipa,851600319,com.mattermost.rn,1.55.0,418,2022-08-11T06:48:40,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_053_852228593_852228593.ipa,852228593,com.mattermost.rn,1.55.1,423,2022-09-07T06:01:16,,,Payload/Mattermost.app/main.jsbundle,,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_054_854424154_854424154.ipa,854424154,com.mattermost.rn,2.0.0,452,2023-01-13T14:32:46,,,Payload/Mattermost.app/main.jsbundle,,,0.69.x-0.70.x,medium,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker SegmentedControlIOS, removed in 0.69, is absent; useAnimatedValue from 0.71 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
ipas/mattermost/mattermost_055_854822327_854822327.ipa,854822327,com.mattermost.rn,2.0.1,455,2023-02-07T02:13:12,,,Payload/Mattermost.app/main.jsbundle,90,,0.71.x,medium,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker useAnimatedValue is present; setUpDOM from 0.72 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_056_855006444_855006444.ipa,855006444,com.mattermost.rn,2.1.0,457,2023-02-14T13:53:00,,,Payload/Mattermost.app/main.jsbundle,90,,0.71.x,medium,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker useAnimatedValue is present; setUpDOM from 0.72 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_057_855630061_855630061.ipa,855630061,com.mattermost.rn,2.2.0,462,2023-03-17T03:19:40,,,Payload/Mattermost.app/main.jsbundle,90,,0.71.x,medium,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker useAnimatedValue is present; setUpDOM from 0.72 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
ipas/mattermost/mattermost_058_856378749_856378749.ipa,856378749,com.mattermost.rn,2.3.0,465,2023-04-14T07:27:20,,,Payload/Mattermost.app/main.jsbundle,90,,0.71.x,medium,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker useAnimatedValue is present; setUpDOM from 0.72 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
